Period,Inflation (Can),Inflation (US),GDP (B$),Empl.Per. (M),CPI (Can),CPI (US),CC (Can),PC Util (Can),PC Util (US),Bus Conf (Can),Bus Conf (US),TSX,Retail YoY%,M3 T$,Gov Sp M$,EI (000s),Disp.Inc. M$,Consum.Cr. M$,Exports M$,Tourist Arr. (Persons)
2014-05-24,2.3741935483870966,2.1,1808.1809354838708,17.629945161290323,125.8741935483871,237.1502258064516,55.041935483870965,82.67096774193548,78.8483870967742,0.0667741935483871,43.19806451612903,14616.387096774193,6.180645161290323,1.7856613548387097,127920.12903225806,511480.32258064515,359242.5483870968,637049.0322580645,45156.33225806452,2813510.3225806453
2014-05-25,2.3774193548387097,2.1,1808.448193548387,17.63046451612903,125.87741935483871,237.16032258064516,55.07419354838709,82.68709677419355,78.85483870967742,0.049677419354838714,43.155806451612904,14614.838709677419,6.258064516129032,1.785969935483871,127920.6129032258,511479.03225806454,359306.3548387097,637171.9032258064,45152.403225806454,2837361.0322580645
2014-05-26,2.3806451612903223,2.1,1808.7154516129033,17.630983870967743,125.88064516129033,237.1704193548387,55.10645161290322,82.70322580645161,78.86129032258064,0.032580645161290334,43.11354838709678,14613.290322580646,6.335483870967742,1.7862785161290322,127921.09677419355,511477.7419354839,359370.1612903226,637294.7741935484,45148.47419354839,2861211.741935484
2014-05-27,2.3838709677419354,2.1,1808.9827096774193,17.63150322580645,125.88387096774194,237.18051612903224,55.13870967741935,82.71935483870968,78.86774193548388,0.015483870967741953,43.071290322580644,14611.741935483871,6.412903225806452,1.7865870967741935,127921.58064516129,511476.4516129032,359433.96774193546,637417.6451612903,45144.54516129032,2885062.4516129033
2014-05-28,2.3870967741935485,2.1,1809.2499677419355,17.63202258064516,125.88709677419355,237.1906129032258,55.17096774193548,82.73548387096774,78.8741935483871,-0.001612903225806428,43.02903225806452,14610.193548387097,6.490322580645161,1.7868956774193547,127922.06451612903,511475.1612903226,359497.77419354836,637540.5161290322,45140.616129032256,2908913.1612903224
2014-05-29,2.390322580645161,2.1,1809.5172258064515,17.63254193548387,125.89032258064516,237.20070967741935,55.20322580645161,82.7516129032258,78.88064516129033,-0.018709677419354864,42.986774193548385,14608.645161290322,6.5677419354838715,1.7872042580645162,127922.54838709677,511473.87096774194,359561.5806451613,637663.3870967742,45136.68709677419,2932763.870967742
2014-05-30,2.393548387096774,2.1,1809.7844838709677,17.63306129032258,125.89354838709679,237.2108064516129,55.23548387096774,82.76774193548387,78.88709677419355,-0.035806451612903245,42.94451612903226,14607.09677419355,6.64516129032258,1.7875128387096775,127923.03225806452,511472.5806451613,359625.3870967742,637786.2580645161,45132.75806451613,2956614.580645161
2014-05-31,2.396774193548387,2.1,1810.0517419354837,17.63358064516129,125.8967741935484,237.22090322580644,55.26774193548387,82.78387096774193,78.89354838709679,-0.052903225806451626,42.902258064516126,14605.548387096775,6.72258064516129,1.7878214193548387,127923.51612903226,511471.29032258067,359689.1935483871,637909.1290322581,45128.829032258065,2980465.290322581
2014-06-01,2.4,2.1,1810.319,17.6341,125.9,237.231,55.3,82.8,78.9,-0.07,42.86,14604.0,6.8,1.78813,127924.0,511470.0,359753.0,638032.0,45124.9,3004316.0
2014-06-02,2.39,2.0966666666666667,1810.4054999999998,17.635923333333334,125.89333333333335,237.2399,55.33333333333333,82.79333333333334,78.90333333333334,-0.05733333333333334,43.284666666666666,14622.066666666668,6.77,1.7886203999999999,127924.96666666666,511361.3333333333,359818.9666666667,638118.8666666667,45131.33,3027090.933333333
2014-06-03,2.38,2.0933333333333333,1810.492,17.63774666666667,125.88666666666667,237.2488,55.36666666666667,82.78666666666666,78.90666666666667,-0.044666666666666674,43.70933333333333,14640.133333333333,6.74,1.7891108,127925.93333333333,511252.6666666667,359884.93333333335,638205.7333333333,45137.76,3049865.8666666667
2014-06-04,2.37,2.09,1810.5785,17.63957,125.88000000000001,237.2577,55.4,82.78,78.91000000000001,-0.03200000000000001,44.134,14658.2,6.71,1.7896012,127926.9,511144.0,359950.9,638292.6,45144.19,3072640.8
2014-06-05,2.36,2.086666666666667,1810.665,17.641393333333333,125.87333333333333,237.26659999999998,55.43333333333333,82.77333333333333,78.91333333333334,-0.01933333333333334,44.55866666666667,14676.266666666666,6.68,1.7900916,127927.86666666667,511035.3333333333,360016.86666666664,638379.4666666667,45150.62,3095415.7333333334
2014-06-06,2.35,2.0833333333333335,1810.7514999999999,17.643216666666667,125.86666666666667,237.2755,55.46666666666666,82.76666666666667,78.91666666666667,-0.006666666666666682,44.983333333333334,14694.333333333334,6.65,1.790582,127928.83333333333,510926.6666666667,360082.8333333333,638466.3333333334,45157.05,3118190.6666666665
2014-06-07,2.34,2.08,1810.838,17.64504,125.86,237.2844,55.5,82.75999999999999,78.92,0.0059999999999999915,45.408,14712.4,6.62,1.7910724,127929.8,510818.0,360148.8,638553.2,45163.48,3140965.6
2014-06-08,2.33,2.0766666666666667,1810.9245,17.646863333333332,125.85333333333334,237.2933,55.53333333333333,82.75333333333333,78.92333333333333,0.018666666666666665,45.83266666666667,14730.466666666667,6.59,1.7915628,127930.76666666666,510709.3333333333,360214.76666666666,638640.0666666667,45169.91,3163740.533333333
2014-06-09,2.32,2.0733333333333333,1811.011,17.648686666666666,125.84666666666668,237.3022,55.56666666666666,82.74666666666667,78.92666666666668,0.031333333333333324,46.257333333333335,14748.533333333333,6.56,1.7920532,127931.73333333334,510600.6666666667,360280.73333333334,638726.9333333333,45176.340000000004,3186515.466666667
2014-06-10,2.31,2.0700000000000003,1811.0974999999999,17.65051,125.84,237.31109999999998,55.599999999999994,82.74,78.93,0.043999999999999984,46.682,14766.6,6.53,1.7925436,127932.7,510492.0,360346.7,638813.8,45182.770000000004,3209290.4
2014-06-11,2.3,2.066666666666667,1811.184,17.652333333333335,125.83333333333334,237.32,55.63333333333333,82.73333333333333,78.93333333333334,0.05666666666666664,47.10666666666667,14784.666666666666,6.5,1.793034,127933.66666666667,510383.3333333333,360412.6666666667,638900.6666666666,45189.200000000004,3232065.3333333335
2014-06-12,2.29,2.0633333333333335,1811.2705,17.654156666666665,125.82666666666667,237.3289,55.666666666666664,82.72666666666666,78.93666666666667,0.06933333333333333,47.531333333333336,14802.733333333334,6.47,1.7935244,127934.63333333333,510274.6666666667,360478.63333333336,638987.5333333333,45195.630000000005,3254840.2666666666
2014-06-13,2.28,2.06,1811.357,17.65598,125.82000000000001,237.3378,55.699999999999996,82.72,78.94,0.08199999999999999,47.956,14820.8,6.44,1.7940148,127935.6,510166.0,360544.6,639074.4,45202.060000000005,3277615.2
2014-06-14,2.27,2.0566666666666666,1811.4434999999999,17.657803333333334,125.81333333333333,237.3467,55.73333333333333,82.71333333333332,78.94333333333334,0.09466666666666665,48.38066666666667,14838.866666666667,6.41,1.7945052,127936.56666666667,510057.3333333333,360610.56666666665,639161.2666666667,45208.490000000005,3300390.1333333333
2014-06-15,2.26,2.0533333333333332,1811.53,17.659626666666668,125.80666666666667,237.35559999999998,55.766666666666666,82.70666666666666,78.94666666666667,0.10733333333333334,48.80533333333334,14856.933333333332,6.38,1.7949956,127937.53333333334,509948.6666666667,360676.5333333333,639248.1333333333,45214.920000000006,3323165.0666666664
2014-06-16,2.25,2.05,1811.6165,17.661450000000002,125.80000000000001,237.3645,55.8,82.69999999999999,78.95,0.12,49.230000000000004,14875.0,6.35,1.795486,127938.5,509840.0,360742.5,639335.0,45221.350000000006,3345940.0
2014-06-17,2.24,2.046666666666667,1811.703,17.663273333333333,125.79333333333334,237.3734,55.83333333333333,82.69333333333333,78.95333333333333,0.13266666666666665,49.65466666666667,14893.066666666668,6.32,1.7959763999999998,127939.46666666666,509731.3333333333,360808.4666666667,639421.8666666667,45227.78,3368714.9333333336
2014-06-18,2.23,2.0433333333333334,1811.7894999999999,17.665096666666667,125.78666666666668,237.3823,55.86666666666667,82.68666666666667,78.95666666666666,0.14533333333333331,50.07933333333334,14911.133333333333,6.29,1.7964668,127940.43333333333,509622.6666666667,360874.43333333335,639508.7333333333,45234.21,3391489.8666666667
2014-06-19,2.22,2.04,1811.876,17.66692,125.78,237.3912,55.9,82.67999999999999,78.96000000000001,0.15799999999999997,50.504000000000005,14929.2,6.26,1.7969571999999998,127941.4,509514.0,360940.4,639595.6,45240.64,3414264.8
2014-06-20,2.21,2.0366666666666666,1811.9625,17.668743333333335,125.77333333333334,237.40009999999998,55.93333333333333,82.67333333333333,78.96333333333334,0.17066666666666666,50.92866666666667,14947.266666666666,6.23,1.7974476,127942.36666666667,509405.3333333333,361006.36666666664,639682.4666666667,45247.07,3437039.7333333334
2014-06-21,2.2,2.033333333333333,1812.049,17.670566666666666,125.76666666666667,237.409,55.96666666666666,82.66666666666666,78.96666666666667,0.1833333333333333,51.35333333333334,14965.333333333334,6.2,1.7979379999999998,127943.33333333333,509296.6666666667,361072.3333333333,639769.3333333334,45253.5,3459814.6666666665
2014-06-22,2.19,2.0300000000000002,1812.1354999999999,17.67239,125.76,237.4179,56.0,82.66,78.97,0.196,51.778,14983.4,6.17,1.7984284,127944.3,509188.0,361138.3,639856.2,45259.93,3482589.6
2014-06-23,2.18,2.026666666666667,1812.222,17.674213333333334,125.75333333333333,237.4268,56.03333333333333,82.65333333333332,78.97333333333333,0.20866666666666667,52.202666666666666,15001.466666666667,6.140000000000001,1.7989187999999998,127945.26666666666,509079.3333333333,361204.26666666666,639943.0666666667,45266.36,3505364.533333333
2014-06-24,2.17,2.0233333333333334,1812.3085,17.67603666666667,125.74666666666667,237.4357,56.06666666666666,82.64666666666666,78.97666666666667,0.22133333333333333,52.62733333333333,15019.533333333333,6.11,1.7994092,127946.23333333334,508970.6666666667,361270.23333333334,640029.9333333333,45272.79,3528139.466666667
2014-06-25,2.16,2.02,1812.395,17.67786,125.74000000000001,237.44459999999998,56.099999999999994,82.64,78.98,0.23399999999999999,53.052,15037.6,6.08,1.7998995999999998,127947.2,508862.0,361336.2,640116.8,45279.22,3550914.4
2014-06-26,2.15,2.0166666666666666,1812.4814999999999,17.679683333333333,125.73333333333333,237.4535,56.13333333333333,82.63333333333333,78.98333333333333,0.24666666666666665,53.47666666666667,15055.666666666666,6.050000000000001,1.80039,127948.16666666667,508753.3333333333,361402.1666666667,640203.6666666666,45285.65,3573689.3333333335
2014-06-27,2.14,2.013333333333333,1812.568,17.681506666666667,125.72666666666667,237.4624,56.166666666666664,82.62666666666667,78.98666666666666,0.2593333333333333,53.90133333333333,15073.733333333334,6.0200000000000005,1.8008803999999998,127949.13333333333,508644.6666666667,361468.13333333336,640290.5333333333,45292.08,3596464.2666666666
2014-06-28,2.13,2.01,1812.6545,17.68333,125.72,237.47129999999999,56.199999999999996,82.61999999999999,78.99,0.27199999999999996,54.326,15091.8,5.99,1.8013708,127950.1,508536.0,361534.1,640377.4,45298.51,3619239.2
2014-06-29,2.12,2.006666666666667,1812.741,17.685153333333332,125.71333333333334,237.4802,56.23333333333333,82.61333333333333,78.99333333333334,0.2846666666666667,54.75066666666667,15109.866666666667,5.96,1.8018611999999998,127951.06666666667,508427.3333333333,361600.06666666665,640464.2666666667,45304.94,3642014.1333333333
2014-06-30,2.1100000000000003,2.0033333333333334,1812.8274999999999,17.686976666666666,125.70666666666666,237.48909999999998,56.266666666666666,82.60666666666665,78.99666666666667,0.29733333333333334,55.175333333333334,15127.933333333332,5.930000000000001,1.8023516,127952.03333333334,508318.6666666667,361666.0333333333,640551.1333333333,45311.37,3664789.0666666664
2014-07-01,2.1,2.0,1812.914,17.6888,125.7,237.498,56.3,82.6,79.0,0.31,55.6,15146.0,5.9,1.8028419999999998,127953.0,508210.0,361732.0,640638.0,45317.8,3687564.0
2014-07-02,2.1,1.9903225806451612,1812.7920967741936,17.687967741935484,125.7,237.4967741935484,56.30322580645161,82.59354838709677,78.99354838709678,0.3225806451612903,55.538387096774194,15151.967741935483,5.870967741935484,1.803277258064516,127949.87096774194,508072.2580645161,361795.8387096774,640737.7096774194,45299.81935483871,3689581.9032258065
2014-07-03,2.1,1.9806451612903226,1812.670193548387,17.687135483870968,125.7,237.49554838709676,56.306451612903224,82.58709677419354,78.98709677419355,0.33516129032258063,55.47677419354839,15157.935483870968,5.8419354838709685,1.8037125161290322,127946.74193548386,507934.51612903224,361859.67741935485,640837.4193548387,45281.838709677424,3691599.806451613
2014-07-04,2.1,1.9709677419354839,1812.5482903225807,17.68630322580645,125.7,237.49432258064516,56.309677419354834,82.58064516129032,78.98064516129033,0.34774193548387095,55.41516129032258,15163.90322580645,5.812903225806452,1.8041477741935483,127943.6129032258,507796.77419354836,361923.51612903224,640937.1290322581,45263.858064516135,3693617.709677419
2014-07-05,2.1,1.961290322580645,1812.426387096774,17.685470967741935,125.7,237.49309677419353,56.31290322580645,82.57419354838709,78.97419354838709,0.36032258064516126,55.35354838709677,15169.870967741936,5.783870967741936,1.8045830322580643,127940.48387096774,507659.03225806454,361987.3548387097,641036.8387096775,45245.87741935484,3695635.6129032257
2014-07-06,2.1,1.9516129032258065,1812.3044838709677,17.68463870967742,125.7,237.49187096774193,56.31612903225806,82.56774193548387,78.96774193548387,0.37290322580645163,55.291935483870965,15175.838709677419,5.754838709677419,1.8050182903225804,127937.35483870968,507521.29032258067,362051.1935483871,641136.5483870967,45227.89677419355,3697653.5161290322
2014-07-07,2.1,1.9419354838709677,1812.1825806451614,17.683806451612902,125.7,237.4906451612903,56.31935483870968,82.56129032258065,78.96129032258064,0.38548387096774195,55.230322580645165,15181.806451612903,5.725806451612904,1.8054535483870966,127934.2258064516,507383.5483870968,362115.03225806454,641236.2580645161,45209.91612903226,3699671.419354839
2014-07-08,2.1,1.932258064516129,1812.0606774193548,17.682974193548386,125.7,237.4894193548387,56.32258064516129,82.55483870967741,78.95483870967742,0.39806451612903226,55.16870967741936,15187.774193548386,5.6967741935483875,1.8058888064516128,127931.09677419355,507245.8064516129,362178.87096774194,641335.9677419355,45191.93548387097,3701689.3225806453
2014-07-09,2.1,1.9225806451612903,1811.9387741935484,17.682141935483873,125.7,237.4881935483871,56.3258064516129,82.54838709677419,78.9483870967742,0.4106451612903226,55.10709677419355,15193.741935483871,5.667741935483871,1.806324064516129,127927.96774193548,507108.06451612903,362242.70967741933,641435.6774193548,45173.95483870968,3703707.2258064514
2014-07-10,2.1,1.9129032258064516,1811.816870967742,17.681309677419357,125.7,237.48696774193547,56.329032258064515,82.54193548387097,78.94193548387096,0.4232258064516129,55.04548387096774,15199.709677419354,5.638709677419355,1.806759322580645,127924.83870967742,506970.32258064515,362306.5483870968,641535.3870967742,45155.97419354839,3705725.129032258
2014-07-11,2.1,1.903225806451613,1811.6949677419354,17.68047741935484,125.7,237.48574193548387,56.332258064516125,82.53548387096774,78.93548387096774,0.4358064516129032,54.983870967741936,15205.677419354839,5.609677419354839,1.807194580645161,127921.70967741935,506832.5806451613,362370.3870967742,641635.0967741936,45137.9935483871,3707743.0322580645
2014-07-12,2.1,1.8935483870967742,1811.573064516129,17.679645161290324,125.7,237.48451612903224,56.33548387096774,82.52903225806452,78.92903225806451,0.4483870967741935,54.92225806451613,15211.645161290322,5.580645161290323,1.8076298387096772,127918.58064516129,506694.8387096774,362434.22580645164,641734.8064516129,45120.01290322581,3709760.935483871
2014-07-13,2.1,1.8838709677419354,1811.4511612903225,17.678812903225808,125.7,237.48329032258064,56.33870967741935,82.52258064516128,78.92258064516129,0.46096774193548384,54.86064516129032,15217.612903225807,5.551612903225807,1.8080650967741934,127915.45161290323,506557.0967741936,362498.06451612903,641834.5161290322,45102.032258064515,3711778.8387096776
2014-07-14,2.1,1.8741935483870968,1811.3292580645161,17.67798064516129,125.7,237.48206451612904,56.34193548387096,82.51612903225806,78.91612903225807,0.47354838709677416,54.799032258064514,15223.58064516129,5.52258064516129,1.8085003548387095,127912.32258064517,506419.3548387097,362561.9032258064,641934.2258064516,45084.051612903226,3713796.7419354836
2014-07-15,2.1,1.864516129032258,1811.2073548387098,17.677148387096775,125.7,237.4808387096774,56.34516129032258,82.50967741935484,78.90967741935484,0.4861290322580645,54.73741935483871,15229.548387096775,5.493548387096775,1.8089356129032257,127909.19354838709,506281.6129032258,362625.7419354839,642033.9354838709,45066.070967741936,3715814.64516129
2014-07-16,2.1,1.8548387096774193,1811.0854516129032,17.67631612903226,125.7,237.4796129032258,56.34838709677419,82.50322580645161,78.90322580645162,0.4987096774193548,54.6758064516129,15235.516129032258,5.464516129032258,1.8093708709677419,127906.06451612903,506143.87096774194,362689.5806451613,642133.6451612903,45048.09032258065,3717832.5483870967
2014-07-17,2.1,1.8451612903225807,1810.9635483870968,17.675483870967742,125.7,237.47838709677418,56.351612903225806,82.49677419354839,78.89677419354838,0.5112903225806451,54.6141935483871,15241.483870967742,5.435483870967742,1.8098061290322578,127902.93548387097,506006.12903225806,362753.4193548387,642233.3548387097,45030.10967741936,3719850.4516129033
2014-07-18,2.1,1.835483870967742,1810.8416451612902,17.674651612903226,125.7,237.47716129032258,56.354838709677416,82.49032258064516,78.89032258064516,0.5238709677419354,54.55258064516129,15247.451612903225,5.406451612903226,1.810241387096774,127899.80645161291,505868.3870967742,362817.2580645161,642333.0645161291,45012.12903225807,3721868.35483871
2014-07-19,2.1,1.8258064516129031,1810.7197419354839,17.67381935483871,125.7,237.47593548387096,56.35806451612903,82.48387096774194,78.88387096774193,0.5364516129032257,54.490967741935485,15253.41935483871,5.37741935483871,1.8106766451612901,127896.67741935483,505730.6451612903,362881.0967741936,642432.7741935484,44994.14838709678,3723886.2580645164
2014-07-20,2.1,1.8161290322580645,1810.5978387096775,17.672987096774193,125.7,237.47470967741936,56.36129032258064,82.47741935483872,78.87741935483871,0.5490322580645162,54.42935483870968,15259.387096774193,5.348387096774194,1.8111119032258063,127893.54838709677,505592.9032258064,362944.93548387097,642532.4838709678,44976.16774193549,3725904.1612903224
2014-07-21,2.1,1.8064516129032258,1810.475935483871,17.672154838709677,125.7,237.47348387096775,56.36451612903225,82.47096774193548,78.87096774193549,0.5616129032258064,54.36774193548387,15265.354838709678,5.319354838709677,1.8115471612903224,127890.41935483871,505455.1612903226,363008.77419354836,642632.1935483871,44958.18709677419,3727922.064516129
2014-07-22,2.1,1.796774193548387,1810.3540322580645,17.67132258064516,125.7,237.47225806451613,56.36774193548387,82.46451612903226,78.86451612903225,0.5741935483870968,54.30612903225806,15271.322580645161,5.290322580645161,1.8119824193548386,127887.29032258065,505317.4193548387,363072.6129032258,642731.9032258064,44940.2064516129,3729939.9677419355
2014-07-23,2.1,1.7870967741935484,1810.232129032258,17.670490322580644,125.7,237.47103225806453,56.37096774193548,82.45806451612903,78.85806451612903,0.586774193548387,54.244516129032256,15277.290322580646,5.2612903225806456,1.8124176774193546,127884.16129032258,505179.67741935485,363136.4516129032,642831.6129032258,44922.22580645161,3731957.870967742
2014-07-24,2.1,1.7774193548387096,1810.1102258064516,17.669658064516128,125.7,237.4698064516129,56.3741935483871,82.45161290322581,78.8516129032258,0.5993548387096774,54.18290322580645,15283.258064516129,5.232258064516129,1.8128529354838707,127881.03225806452,505041.93548387097,363200.29032258067,642931.3225806452,44904.245161290324,3733975.7741935486
2014-07-25,2.1,1.7677419354838708,1809.9883225806452,17.668825806451615,125.7,237.4685806451613,56.37741935483871,82.44516129032259,78.84516129032258,0.6119354838709676,54.12129032258064,15289.225806451614,5.203225806451613,1.8132881935483869,127877.90322580645,504904.1935483871,363264.12903225806,643031.0322580645,44886.264516129035,3735993.6774193547
2014-07-26,2.1,1.7580645161290323,1809.8664193548386,17.6679935483871,125.7,237.4673548387097,56.38064516129032,82.43870967741935,78.83870967741936,0.6245161290322581,54.059677419354834,15295.193548387097,5.174193548387096,1.813723451612903,127874.7741935484,504766.4516129032,363327.96774193546,643130.7419354839,44868.283870967745,3738011.580645161
2014-07-27,2.1,1.7483870967741935,1809.7445161290323,17.667161290322582,125.7,237.46612903225807,56.383870967741935,82.43225806451613,78.83225806451613,0.6370967741935483,53.998064516129034,15301.161290322581,5.145161290322581,1.8141587096774192,127871.64516129032,504628.70967741933,363391.8064516129,643230.4516129033,44850.303225806456,3740029.4838709678
2014-07-28,2.1,1.738709677419355,1809.622612903226,17.666329032258066,125.7,237.46490322580647,56.387096774193544,82.42580645161291,78.8258064516129,0.6496774193548387,53.93645161290323,15307.129032258064,5.116129032258065,1.8145939677419354,127868.51612903226,504490.96774193546,363455.6451612903,643330.1612903225,44832.32258064517,3742047.3870967743
2014-07-29,2.1,1.729032258064516,1809.5007096774193,17.66549677419355,125.7,237.46367741935484,56.39032258064516,82.41935483870968,78.81935483870967,0.662258064516129,53.87483870967742,15313.09677419355,5.087096774193548,1.8150292258064513,127865.3870967742,504353.22580645164,363519.48387096776,643429.8709677419,44814.34193548387,3744065.290322581
2014-07-30,2.1,1.7193548387096773,1809.378806451613,17.664664516129033,125.7,237.46245161290324,56.39354838709677,82.41290322580646,78.81290322580645,0.6748387096774193,53.81322580645161,15319.064516129032,5.058064516129033,1.8154644838709675,127862.25806451614,504215.48387096776,363583.32258064515,643529.5806451613,44796.36129032258,3746083.193548387
2014-07-31,2.1,1.7096774193548385,1809.2569032258064,17.663832258064517,125.7,237.4612258064516,56.39677419354839,82.40645161290323,78.80645161290322,0.6874193548387096,53.751612903225805,15325.032258064517,5.029032258064516,1.8158997419354836,127859.12903225806,504077.7419354839,363647.1612903226,643629.2903225806,44778.38064516129,3748101.0967741935
2014-08-01,2.1,1.7,1809.135,17.663,125.7,237.46,56.4,82.4,78.8,0.7,53.69,15331.0,5.0,1.8163349999999998,127856.0,503940.0,363711.0,643729.0,44760.4,3750119.0
2014-08-02,2.096774193548387,1.7,1809.369322580645,17.664383870967743,125.70322580645161,237.4605483870968,56.351612903225806,82.39354838709679,78.80322580645161,0.7122580645161289,53.46,15340.548387096775,5.025806451612903,1.8167821612903223,127852.87096774194,503837.0967741936,363723.0,643837.6774193548,44766.580645161295,3708342.0322580645
2014-08-03,2.0935483870967744,1.7,1809.6036451612904,17.665767741935483,125.70645161290322,237.46109677419355,56.303225806451614,82.38709677419355,78.80645161290322,0.724516129032258,53.23,15350.09677419355,5.051612903225807,1.817229322580645,127849.74193548386,503734.1935483871,363735.0,643946.3548387097,44772.76129032258,3666565.064516129
2014-08-04,2.0903225806451613,1.7,1809.8379677419355,17.667151612903226,125.70967741935485,237.46164516129033,56.254838709677415,82.38064516129033,78.80967741935484,0.736774193548387,53.0,15359.645161290322,5.077419354838709,1.8176764838709676,127846.6129032258,503631.29032258067,363747.0,644055.0322580645,44778.941935483876,3624788.0967741935
2014-08-05,2.0870967741935487,1.7,1810.0722903225806,17.66853548387097,125.71290322580646,237.4621935483871,56.20645161290322,82.3741935483871,78.81290322580645,0.7490322580645161,52.769999999999996,15369.193548387097,5.103225806451613,1.81812364516129,127843.48387096774,503528.3870967742,363759.0,644163.7096774194,44785.12258064516,3583011.129032258
2014-08-06,2.0838709677419356,1.7,1810.3066129032259,17.66991935483871,125.71612903225807,237.46274193548388,56.15806451612903,82.36774193548388,78.81612903225806,0.7612903225806451,52.54,15378.741935483871,5.129032258064516,1.8185708064516128,127840.35483870968,503425.48387096776,363771.0,644272.3870967742,44791.303225806456,3541234.1612903224
2014-08-07,2.0806451612903225,1.7,1810.540935483871,17.67130322580645,125.71935483870968,237.46329032258066,56.10967741935484,82.36129032258064,78.81935483870967,0.7735483870967742,52.31,15388.290322580646,5.154838709677419,1.8190179677419354,127837.2258064516,503322.5806451613,363783.0,644381.0645161291,44797.48387096774,3499457.193548387
2014-08-08,2.07741935483871,1.7,1810.775258064516,17.672687096774194,125.72258064516129,237.46383870967742,56.061290322580646,82.35483870967742,78.8225806451613,0.7858064516129032,52.08,15397.838709677419,5.180645161290323,1.8194651290322579,127834.09677419355,503219.67741935485,363795.0,644489.7419354839,44803.664516129036,3457680.2258064514
2014-08-09,2.074193548387097,1.7,1811.0095806451613,17.674070967741937,125.72580645161291,237.4643870967742,56.01290322580645,82.3483870967742,78.8258064516129,0.7980645161290323,51.85,15407.387096774193,5.2064516129032254,1.8199122903225806,127830.96774193548,503116.77419354836,363807.0,644598.4193548387,44809.84516129032,3415903.258064516
2014-08-10,2.0709677419354837,1.7,1811.2439032258064,17.675454838709676,125.72903225806452,237.464935483871,55.964516129032255,82.34193548387097,78.82903225806452,0.8103225806451613,51.62,15416.935483870968,5.232258064516129,1.8203594516129031,127827.83870967742,503013.87096774194,363819.0,644707.0967741936,44816.02580645162,3374126.2903225804
2014-08-11,2.067741935483871,1.7,1811.4782258064515,17.67683870967742,125.73225806451613,237.46548387096774,55.91612903225806,82.33548387096775,78.83225806451613,0.8225806451612903,51.39,15426.483870967742,5.258064516129032,1.8208066129032257,127824.70967741935,502910.96774193546,363831.0,644815.7741935484,44822.2064516129,3332349.3225806453
2014-08-12,2.064516129032258,1.7,1811.7125483870968,17.678222580645162,125.73548387096774,237.46603225806453,55.86774193548387,82.32903225806452,78.83548387096774,0.8348387096774194,51.16,15436.032258064517,5.283870967741936,1.8212537741935484,127821.58064516129,502808.06451612903,363843.0,644924.4516129033,44828.3870967742,3290572.35483871
2014-08-13,2.0612903225806454,1.7,1811.946870967742,17.679606451612905,125.73870967741935,237.4665806451613,55.81935483870968,82.3225806451613,78.83870967741936,0.8470967741935485,50.93,15445.58064516129,5.309677419354839,1.821700935483871,127818.45161290323,502705.1612903226,363855.0,645033.1290322581,44834.56774193548,3248795.3870967743
2014-08-14,2.0580645161290323,1.7,1812.181193548387,17.680990322580644,125.74193548387098,237.46712903225807,55.77096774193548,82.31612903225808,78.84193548387097,0.8593548387096774,50.7,15455.129032258064,5.3354838709677415,1.8221480967741934,127815.32258064517,502602.2580645161,363867.0,645141.8064516129,44840.74838709678,3207018.419354839
2014-08-15,2.054838709677419,1.7,1812.4155161290323,17.682374193548387,125.74516129032259,237.46767741935486,55.72258064516129,82.30967741935484,78.84516129032258,0.8716129032258064,50.47,15464.677419354839,5.361290322580645,1.8225952580645162,127812.19354838709,502499.3548387097,363879.0,645250.4838709678,44846.929032258064,3165241.4516129033
2014-08-16,2.0516129032258066,1.7,1812.6498387096774,17.68375806451613,125.7483870967742,237.4682258064516,55.674193548387095,82.30322580645162,78.84838709677419,0.8838709677419355,50.24,15474.225806451614,5.387096774193548,1.8230424193548387,127809.06451612903,502396.4516129032,363891.0,645359.1612903225,44853.10967741936,3123464.4838709678
2014-08-17,2.0483870967741935,1.7,1812.8841612903225,17.68514193548387,125.7516129032258,237.4687741935484,55.6258064516129,82.29677419354839,78.85161290322581,0.8961290322580645,50.01,15483.774193548386,5.412903225806452,1.8234895806451612,127805.93548387097,502293.5483870968,363903.0,645467.8387096775,44859.290322580644,3081687.5161290322
2014-08-18,2.045161290322581,1.7,1813.1184838709676,17.686525806451613,125.75483870967741,237.46932258064516,55.57741935483871,82.29032258064517,78.85483870967742,0.9083870967741936,49.78,15493.322580645161,5.438709677419355,1.8239367419354837,127802.80645161291,502190.6451612903,363915.0,645576.5161290322,44865.47096774194,3039910.5483870967
2014-08-19,2.041935483870968,1.7,1813.3528064516129,17.687909677419356,125.75806451612902,237.46987096774194,55.52903225806452,82.28387096774193,78.85806451612903,0.9206451612903226,49.55,15502.870967741936,5.464516129032258,1.8243839032258065,127799.67741935483,502087.7419354839,363927.0,645685.1935483871,44871.651612903224,2998133.580645161
2014-08-20,2.0387096774193547,1.7,1813.587129032258,17.689293548387095,125.76129032258065,237.47041935483873,55.48064516129032,82.27741935483871,78.86129032258064,0.9329032258064516,49.32,15512.41935483871,5.490322580645161,1.824831064516129,127796.54838709677,501984.8387096774,363939.0,645793.8709677419,44877.83225806452,2956356.6129032257
